src_urn,src_corpus,src_id,dst_corpus,dst_id,dst_urn,raw_match,char_offset
urn:us-la:rs:22:384,rs,22:384,rs,22:385,urn:us-la:rs:22:385,R.S. 22:385,452
urn:us-la:rs:22:388.1,rs,22:388.1,rs,22:821,urn:us-la:rs:22:821,R.S. 22:821,349
urn:us-la:rs:22:389,rs,22:389,rs,49:977.3,urn:us-la:rs:49:977.3,R.S. 49:977.3,177
urn:us-la:rs:22:389,rs,22:389,rs,22:390,urn:us-la:rs:22:390,R.S. 22:390,612
urn:us-la:rs:22:389,rs,22:389,rs,22:2191,urn:us-la:rs:22:2191,R.S. 22:2191,876
urn:us-la:rs:22:389.1,rs,22:389.1,rs,22:382,urn:us-la:rs:22:382,R.S. 22:382,124
urn:us-la:rs:22:389.1,rs,22:389.1,rs,22:386,urn:us-la:rs:22:386,R.S. 22:386,455
urn:us-la:rs:22:389.1,rs,22:389.1,rs,22:386,urn:us-la:rs:22:386,R.S. 22:386,610
urn:us-la:rs:22:391,rs,22:391,rs,22:389,urn:us-la:rs:22:389,R.S. 22:389,175
urn:us-la:rs:22:391,rs,22:391,rs,22:2191,urn:us-la:rs:22:2191,R.S. 22:2191,496
urn:us-la:rs:22:404,rs,22:404,rs,32:1713,urn:us-la:rs:32:1713,R.S. 32:1713,443
urn:us-la:rs:22:419,rs,22:419,rs,22:977,urn:us-la:rs:22:977,R.S. 22:977,233
urn:us-la:rs:22:432,rs,22:432,rs,22:46,urn:us-la:rs:22:46,R.S. 22:46,39
urn:us-la:rs:22:432,rs,22:432,rs,22:46,urn:us-la:rs:22:46,R.S. 22:46,111
urn:us-la:rs:22:435,rs,22:435,rs,22:436.1,urn:us-la:rs:22:436.1,R.S. 22:436.1,1904
urn:us-la:rs:22:436,rs,22:436,rs,22:435,urn:us-la:rs:22:435,R.S. 22:435,376
urn:us-la:rs:22:436,rs,22:436,rs,22:435,urn:us-la:rs:22:435,R.S. 22:435,544
urn:us-la:rs:22:436,rs,22:436,rs,22:435,urn:us-la:rs:22:435,R.S. 22:435,953
urn:us-la:rs:22:436,rs,22:436,rs,23:1161.1,urn:us-la:rs:23:1161.1,R.S. 23:1161.1,1139
urn:us-la:rs:22:436,rs,22:436,rs,22:41.2,urn:us-la:rs:22:41.2,R.S. 22:41.2,1653
urn:us-la:rs:22:436,rs,22:436,rs,23:1161.1,urn:us-la:rs:23:1161.1,R.S. 23:1161.1,2058
urn:us-la:rs:22:436,rs,22:436,rs,22:435,urn:us-la:rs:22:435,R.S. 22:435,2279
urn:us-la:rs:22:436,rs,22:436,rs,22:1961,urn:us-la:rs:22:1961,R.S. 22:1961,2511
urn:us-la:rs:22:436.1,rs,22:436.1,rs,22:1456,urn:us-la:rs:22:1456,R.S. 22:1456,1131
urn:us-la:rs:22:437,rs,22:437,rs,23:1161.1,urn:us-la:rs:23:1161.1,R.S. 23:1161.1,786
urn:us-la:rs:22:437,rs,22:437,rs,22:1981,urn:us-la:rs:22:1981,R.S. 22:1981,1255
urn:us-la:rs:22:439,rs,22:439,rs,22:46,urn:us-la:rs:22:46,R.S. 22:46,396
urn:us-la:rs:22:439,rs,22:439,rs,22:835,urn:us-la:rs:22:835,R.S. 22:835,750
urn:us-la:rs:22:439,rs,22:439,rs,22:1483.1,urn:us-la:rs:22:1483.1,R.S. 22:1483.1,997
urn:us-la:rs:22:439,rs,22:439,rs,22:46,urn:us-la:rs:22:46,R.S. 22:46,2489
urn:us-la:rs:22:439,rs,22:439,rs,13:5575,urn:us-la:rs:13:5575,R.S. 13:5575,3131
urn:us-la:rs:22:439,rs,22:439,rs,33:1359,urn:us-la:rs:33:1359,R.S. 33:1359,3147
urn:us-la:rs:22:439,rs,22:439,rs,17:3215,urn:us-la:rs:17:3215,R.S. 17:3215,3445
urn:us-la:rs:22:439,rs,22:439,rs,39:2,urn:us-la:rs:39:2,R.S. 39:2,3670
urn:us-la:rs:22:440,rs,22:440,rs,22:439,urn:us-la:rs:22:439,R.S. 22:439,93
urn:us-la:rs:22:440,rs,22:440,rs,22:439,urn:us-la:rs:22:439,R.S. 22:439,387
urn:us-la:rs:22:440,rs,22:440,rs,22:439,urn:us-la:rs:22:439,R.S. 22:439,610
urn:us-la:rs:22:441,rs,22:441,rs,22:439,urn:us-la:rs:22:439,R.S. 22:439,122
urn:us-la:rs:22:441,rs,22:441,rs,22:437,urn:us-la:rs:22:437,R.S. 22:437,320
urn:us-la:rs:22:441,rs,22:441,rs,22:1554,urn:us-la:rs:22:1554,R.S. 22:1554,893
urn:us-la:rs:22:442,rs,22:442,rs,13:3204,urn:us-la:rs:13:3204,R.S. 13:3204,686
urn:us-la:rs:22:443,rs,22:443,rs,22:432,urn:us-la:rs:22:432,R.S. 22:432,21
urn:us-la:rs:22:443,rs,22:443,rs,22:439,urn:us-la:rs:22:439,R.S. 22:439,525
urn:us-la:rs:22:443,rs,22:443,rs,22:435,urn:us-la:rs:22:435,R.S. 22:435,852
urn:us-la:rs:22:443,rs,22:443,rs,22:1902,urn:us-la:rs:22:1902,R.S. 22:1902,899
urn:us-la:rs:22:446,rs,22:446,rs,22:1456,urn:us-la:rs:22:1456,R.S. 22:1456,169
urn:us-la:rs:22:452,rs,22:452,rs,22:463,urn:us-la:rs:22:463,R.S. 22:463,1125
urn:us-la:rs:22:452,rs,22:452,rs,22:241,urn:us-la:rs:22:241,R.S. 22:241,1291
urn:us-la:rs:22:452,rs,22:452,rs,33:1342,urn:us-la:rs:33:1342,R.S. 33:1342,1334
urn:us-la:rs:22:453,rs,22:453,rs,22:431,urn:us-la:rs:22:431,R.S. 22:431,445
urn:us-la:rs:22:453,rs,22:453,rs,22:1901,urn:us-la:rs:22:1901,R.S. 22:1901,505
urn:us-la:rs:22:455,rs,22:455,rs,22:1541,urn:us-la:rs:22:1541,R.S. 22:1541,211
urn:us-la:rs:22:456,rs,22:456,rs,22:1541,urn:us-la:rs:22:1541,R.S. 22:1541,320
urn:us-la:rs:22:456,rs,22:456,rs,22:821,urn:us-la:rs:22:821,R.S. 22:821,1030
urn:us-la:rs:22:456,rs,22:456,rs,22:1541,urn:us-la:rs:22:1541,R.S. 22:1541,1566
urn:us-la:rs:22:456,rs,22:456,rs,22:1546,urn:us-la:rs:22:1546,R.S. 22:1546,1618
urn:us-la:rs:22:456,rs,22:456,rs,22:1541,urn:us-la:rs:22:1541,R.S. 22:1541,1842
urn:us-la:rs:22:456,rs,22:456,rs,22:821,urn:us-la:rs:22:821,R.S. 22:821,2324
urn:us-la:rs:22:456,rs,22:456,rs,22:821,urn:us-la:rs:22:821,R.S. 22:821,2674
urn:us-la:rs:22:457,rs,22:457,rs,22:2191,urn:us-la:rs:22:2191,R.S. 22:2191,1230
urn:us-la:rs:22:458.1,rs,22:458.1,rs,22:454,urn:us-la:rs:22:454,R.S. 22:454,256
urn:us-la:rs:22:458.1,rs,22:458.1,rs,22:454,urn:us-la:rs:22:454,R.S. 22:454,322
urn:us-la:rs:22:459,rs,22:459,rs,22:463,urn:us-la:rs:22:463,R.S. 22:463,1477
urn:us-la:rs:22:459,rs,22:459,rs,22:463,urn:us-la:rs:22:463,R.S. 22:463,2157
urn:us-la:rs:22:462,rs,22:462,rs,22:1983,urn:us-la:rs:22:1983,R.S. 22:1983,2483
urn:us-la:rs:22:465,rs,22:465,rs,22:463,urn:us-la:rs:22:463,R.S. 22:463,89
urn:us-la:rs:22:465,rs,22:465,rs,22:73,urn:us-la:rs:22:73,R.S. 22:73,368
urn:us-la:rs:22:465,rs,22:465,rs,22:731,urn:us-la:rs:22:731,R.S. 22:731,426
urn:us-la:rs:22:465,rs,22:465,rs,22:2001,urn:us-la:rs:22:2001,R.S. 22:2001,476
urn:us-la:rs:22:466,rs,22:466,rs,22:1824,urn:us-la:rs:22:1824,R.S. 22:1824,294
urn:us-la:rs:22:466,rs,22:466,rs,22:821,urn:us-la:rs:22:821,R.S. 22:821,383
urn:us-la:rs:22:483,rs,22:483,rs,22:484,urn:us-la:rs:22:484,R.S. 22:484,373
urn:us-la:rs:22:484,rs,22:484,rs,22:482,urn:us-la:rs:22:482,R.S. 22:482,1143
urn:us-la:rs:22:484,rs,22:484,rs,22:821,urn:us-la:rs:22:821,R.S. 22:821,1914
urn:us-la:rs:22:484,rs,22:484,rs,22:482,urn:us-la:rs:22:482,R.S. 22:482,2820
urn:us-la:rs:22:484,rs,22:484,rs,22:492,urn:us-la:rs:22:492,R.S. 22:492,3820
urn:us-la:rs:22:489,rs,22:489,rs,22:490,urn:us-la:rs:22:490,R.S. 22:490,139
urn:us-la:rs:22:489,rs,22:489,rs,22:482,urn:us-la:rs:22:482,R.S. 22:482,719
urn:us-la:rs:22:490,rs,22:490,rs,22:821,urn:us-la:rs:22:821,R.S. 22:821,112
urn:us-la:rs:22:490,rs,22:490,rs,22:821,urn:us-la:rs:22:821,R.S. 22:821,351
urn:us-la:rs:22:494,rs,22:494,rs,22:1541,urn:us-la:rs:22:1541,R.S. 22:1541,309
urn:us-la:rs:22:512,rs,22:512,rs,37:212,urn:us-la:rs:37:212,R.S. 37:212,794
urn:us-la:rs:22:512,rs,22:512,rs,10:4,urn:us-la:rs:10:4,R.S. 10:4,4422
urn:us-la:rs:22:512,rs,22:512,rs,10:3,urn:us-la:rs:10:3,R.S. 10:3,4483
urn:us-la:rs:22:512,rs,22:512,rs,37:212,urn:us-la:rs:37:212,R.S. 37:212,7476
urn:us-la:rs:22:514,rs,22:514,rs,37:212,urn:us-la:rs:37:212,R.S. 37:212,625
urn:us-la:rs:22:516,rs,22:516,rs,22:1466,urn:us-la:rs:22:1466,R.S. 22:1466,96
urn:us-la:rs:22:516,rs,22:516,rs,22:1468,urn:us-la:rs:22:1468,R.S. 22:1468,175
urn:us-la:rs:22:524,rs,22:524,rs,22:691.1,urn:us-la:rs:22:691.1,R.S. 22:691.1,516
urn:us-la:rs:22:524,rs,22:524,rs,22:691.2,urn:us-la:rs:22:691.2,R.S. 22:691.2,732
urn:us-la:rs:22:528,rs,22:528,rs,22:691.1,urn:us-la:rs:22:691.1,R.S. 22:691.1,475
urn:us-la:rs:22:528,rs,22:528,rs,22:691.2,urn:us-la:rs:22:691.2,R.S. 22:691.2,702
urn:us-la:rs:22:528,rs,22:528,rs,37:212,urn:us-la:rs:37:212,R.S. 37:212,766
urn:us-la:rs:22:532,rs,22:532,rs,37:1430,urn:us-la:rs:37:1430,R.S. 37:1430,3626
urn:us-la:rs:22:532,rs,22:532,rs,37:1463,urn:us-la:rs:37:1463,R.S. 37:1463,3768
urn:us-la:rs:22:532,rs,22:532,rs,22:512,urn:us-la:rs:22:512,R.S. 22:512,4611
urn:us-la:rs:22:536,rs,22:536,rs,22:2191,urn:us-la:rs:22:2191,R.S. 22:2191,220
urn:us-la:rs:22:536,rs,22:536,rs,22:73,urn:us-la:rs:22:73,R.S. 22:73,701
urn:us-la:rs:22:536,rs,22:536,rs,22:731,urn:us-la:rs:22:731,R.S. 22:731,759
urn:us-la:rs:22:536,rs,22:536,rs,22:2001,urn:us-la:rs:22:2001,R.S. 22:2001,809
urn:us-la:rs:22:537,rs,22:537,rs,37:212,urn:us-la:rs:37:212,R.S. 37:212,98
urn:us-la:rs:22:550.2,rs,22:550.2,rs,22:550.28,urn:us-la:rs:22:550.28,R.S. 22:550.28,2846
urn:us-la:rs:22:550.3,rs,22:550.3,rs,22:96,urn:us-la:rs:22:96,R.S. 22:96,41
urn:us-la:rs:22:550.3,rs,22:550.3,rs,22:2001,urn:us-la:rs:22:2001,R.S. 22:2001,81
urn:us-la:rs:22:550.3,rs,22:550.3,rs,22:72,urn:us-la:rs:22:72,R.S. 22:72,299
urn:us-la:rs:22:550.3,rs,22:550.3,rs,22:691.1,urn:us-la:rs:22:691.1,R.S. 22:691.1,569
urn:us-la:rs:22:550.5,rs,22:550.5,rs,22:61,urn:us-la:rs:22:61,R.S. 22:61,441
urn:us-la:rs:22:550.7,rs,22:550.7,rs,22:821,urn:us-la:rs:22:821,R.S. 22:821,264
urn:us-la:rs:22:550.7,rs,22:550.7,rs,22:41.3,urn:us-la:rs:22:41.3,R.S. 22:41.3,881
urn:us-la:rs:22:550.7,rs,22:550.7,rs,22:821,urn:us-la:rs:22:821,R.S. 22:821,2832
urn:us-la:rs:22:550.7,rs,22:550.7,rs,22:1981,urn:us-la:rs:22:1981,R.S. 22:1981,3052
urn:us-la:rs:22:550.12,rs,22:550.12,rs,22:550.10,urn:us-la:rs:22:550.10,R.S. 22:550.10,499
urn:us-la:rs:22:550.12,rs,22:550.12,rs,22:550.21,urn:us-la:rs:22:550.21,R.S. 22:550.21,585
urn:us-la:rs:22:550.12,rs,22:550.12,rs,22:550.22,urn:us-la:rs:22:550.22,R.S. 22:550.22,879
urn:us-la:rs:22:550.12,rs,22:550.12,rs,22:2191,urn:us-la:rs:22:2191,R.S. 22:2191,1830
urn:us-la:rs:22:550.13,rs,22:550.13,rs,22:47,urn:us-la:rs:22:47,R.S. 22:47,160
urn:us-la:rs:22:550.13,rs,22:550.13,rs,22:47,urn:us-la:rs:22:47,R.S. 22:47,472
urn:us-la:rs:22:550.13,rs,22:550.13,rs,22:550.17,urn:us-la:rs:22:550.17,R.S. 22:550.17,915
urn:us-la:rs:22:550.14,rs,22:550.14,rs,22:68,urn:us-la:rs:22:68,R.S. 22:68,203
urn:us-la:rs:22:550.16,rs,22:550.16,rs,22:601.1,urn:us-la:rs:22:601.1,R.S. 22:601.1,223
urn:us-la:rs:22:550.16,rs,22:550.16,rs,22:550.10,urn:us-la:rs:22:550.10,R.S. 22:550.10,883
urn:us-la:rs:22:550.17,rs,22:550.17,rs,22:651,urn:us-la:rs:22:651,R.S. 22:651,381
urn:us-la:rs:22:550.22,rs,22:550.22,rs,22:1981,urn:us-la:rs:22:1981,R.S. 22:1981,231
urn:us-la:rs:22:550.22,rs,22:550.22,rs,22:1981,urn:us-la:rs:22:1981,R.S. 22:1981,298
urn:us-la:rs:22:550.22,rs,22:550.22,rs,44:1,urn:us-la:rs:44:1,R.S. 44:1,428
urn:us-la:rs:22:550.22,rs,22:550.22,rs,22:2,urn:us-la:rs:22:2,R.S. 22:2,998
urn:us-la:rs:22:550.23,rs,22:550.23,rs,22:832,urn:us-la:rs:22:832,R.S. 22:832,2338
urn:us-la:rs:22:550.23,rs,22:550.23,rs,22:846,urn:us-la:rs:22:846,R.S. 22:846,2610
urn:us-la:rs:22:550.24,rs,22:550.24,rs,22:1451,urn:us-la:rs:22:1451,R.S. 22:1451,164
urn:us-la:rs:22:550.27,rs,22:550.27,rs,22:550.5,urn:us-la:rs:22:550.5,R.S. 22:550.5,183
urn:us-la:rs:22:550.27,rs,22:550.27,rs,22:550.5,urn:us-la:rs:22:550.5,R.S. 22:550.5,362
urn:us-la:rs:22:550.27,rs,22:550.27,rs,22:821,urn:us-la:rs:22:821,R.S. 22:821,775
urn:us-la:rs:22:550.29,rs,22:550.29,rs,22:550.10,urn:us-la:rs:22:550.10,R.S. 22:550.10,1580
urn:us-la:rs:22:550.29,rs,22:550.29,rs,22:550.10,urn:us-la:rs:22:550.10,R.S. 22:550.10,2712
urn:us-la:rs:22:550.29,rs,22:550.29,rs,22:550.22,urn:us-la:rs:22:550.22,R.S. 22:550.22,5039
urn:us-la:rs:22:550.29,rs,22:550.29,rs,22:550.23,urn:us-la:rs:22:550.23,R.S. 22:550.23,5885
urn:us-la:rs:22:550.29,rs,22:550.29,rs,44:1,urn:us-la:rs:44:1,R.S. 44:1,6405
urn:us-la:rs:22:550.29,rs,22:550.29,rs,22:1981,urn:us-la:rs:22:1981,R.S. 22:1981,6474
urn:us-la:rs:22:550.29,rs,22:550.29,rs,44:1,urn:us-la:rs:44:1,R.S. 44:1,6715
urn:us-la:rs:22:550.29,rs,22:550.29,rs,22:1981,urn:us-la:rs:22:1981,R.S. 22:1981,6784
urn:us-la:rs:22:550.30,rs,22:550.30,rs,22:550.5,urn:us-la:rs:22:550.5,R.S. 22:550.5,2163
urn:us-la:rs:22:550.30,rs,22:550.30,rs,22:611,urn:us-la:rs:22:611,R.S. 22:611,3965
urn:us-la:rs:22:550.30,rs,22:550.30,rs,22:550.21,urn:us-la:rs:22:550.21,R.S. 22:550.21,6249
urn:us-la:rs:22:550.30,rs,22:550.30,rs,22:1981,urn:us-la:rs:22:1981,R.S. 22:1981,9496
urn:us-la:rs:22:550.30,rs,22:550.30,rs,44:1,urn:us-la:rs:44:1,R.S. 44:1,9596
urn:us-la:rs:22:550.31,rs,22:550.31,rs,22:821,urn:us-la:rs:22:821,R.S. 22:821,1429
urn:us-la:rs:22:550.31,rs,22:550.31,rs,22:550.23,urn:us-la:rs:22:550.23,R.S. 22:550.23,1549
urn:us-la:rs:22:552,rs,22:552,rs,22:691.2,urn:us-la:rs:22:691.2,R.S. 22:691.2,468
urn:us-la:rs:22:552,rs,22:552,rs,22:481,urn:us-la:rs:22:481,R.S. 22:481,1172
urn:us-la:rs:22:552,rs,22:552,rs,22:1542,urn:us-la:rs:22:1542,R.S. 22:1542,1678
urn:us-la:rs:22:553,rs,22:553,rs,22:552,urn:us-la:rs:22:552,R.S. 22:552,57
urn:us-la:rs:22:553,rs,22:553,rs,22:691.1,urn:us-la:rs:22:691.1,R.S. 22:691.1,287
urn:us-la:rs:22:572,rs,22:572,rs,22:46,urn:us-la:rs:22:46,R.S. 22:46,32
urn:us-la:rs:22:572,rs,22:572,rs,44:1,urn:us-la:rs:44:1,R.S. 44:1,2880
urn:us-la:rs:22:572,rs,22:572,rs,22:18,urn:us-la:rs:22:18,R.S. 22:18,3285
urn:us-la:rs:22:572.1,rs,22:572.1,rs,22:46,urn:us-la:rs:22:46,R.S. 22:46,71
urn:us-la:rs:22:572.1,rs,22:572.1,rs,22:1923,urn:us-la:rs:22:1923,R.S. 22:1923,1087
urn:us-la:rs:22:572.1,rs,22:572.1,rs,44:1,urn:us-la:rs:44:1,R.S. 44:1,3878
urn:us-la:rs:22:572.1,rs,22:572.1,rs,44:4.1,urn:us-la:rs:44:4.1,R.S. 44:4.1,3914
urn:us-la:rs:22:572.2,rs,22:572.2,rs,22:613,urn:us-la:rs:22:613,R.S. 22:613,212
urn:us-la:rs:22:572.2,rs,22:572.2,rs,22:2008,urn:us-la:rs:22:2008,R.S. 22:2008,800
urn:us-la:rs:22:572.2,rs,22:572.2,rs,22:2008,urn:us-la:rs:22:2008,R.S. 22:2008,1275
urn:us-la:rs:22:572.2,rs,22:572.2,rs,22:613,urn:us-la:rs:22:613,R.S. 22:613,2795
urn:us-la:rs:22:572.2,rs,22:572.2,rs,22:1983,urn:us-la:rs:22:1983,R.S. 22:1983,3432
urn:us-la:rs:22:572.2,rs,22:572.2,rs,22:1983,urn:us-la:rs:22:1983,R.S. 22:1983,3871
urn:us-la:rs:22:601.1,rs,22:601.1,rs,22:691.2,urn:us-la:rs:22:691.2,R.S. 22:691.2,5784
urn:us-la:rs:22:601.1,rs,22:601.1,rs,22:601.7,urn:us-la:rs:22:601.7,R.S. 22:601.7,9100
urn:us-la:rs:22:601.1,rs,22:601.1,rs,22:601.12,urn:us-la:rs:22:601.12,R.S. 22:601.12,12655
urn:us-la:rs:22:601.1,rs,22:601.1,rs,22:601.11,urn:us-la:rs:22:601.11,R.S. 22:601.11,17326
urn:us-la:rs:22:601.2,rs,22:601.2,rs,22:601.5,urn:us-la:rs:22:601.5,R.S. 22:601.5,2419
urn:us-la:rs:22:601.2,rs,22:601.2,rs,22:2191,urn:us-la:rs:22:2191,R.S. 22:2191,4404
urn:us-la:rs:22:601.3,rs,22:601.3,rs,44:4.1,urn:us-la:rs:44:4.1,R.S. 44:4.1,3194
urn:us-la:rs:22:601.3,rs,22:601.3,rs,22:1984,urn:us-la:rs:22:1984,R.S. 22:1984,3262
urn:us-la:rs:22:601.6,rs,22:601.6,rs,22:601.12,urn:us-la:rs:22:601.12,R.S. 22:601.12,990
urn:us-la:rs:22:601.6,rs,22:601.6,rs,22:601.9,urn:us-la:rs:22:601.9,R.S. 22:601.9,1044
urn:us-la:rs:22:601.6,rs,22:601.6,rs,22:601.12,urn:us-la:rs:22:601.12,R.S. 22:601.12,1110
urn:us-la:rs:22:601.6,rs,22:601.6,rs,22:601.16,urn:us-la:rs:22:601.16,R.S. 22:601.16,1164
urn:us-la:rs:22:601.6,rs,22:601.6,rs,22:691.3,urn:us-la:rs:22:691.3,R.S. 22:691.3,1218
urn:us-la:rs:22:601.6,rs,22:601.6,rs,22:601.8,urn:us-la:rs:22:601.8,R.S. 22:601.8,1289
urn:us-la:rs:22:601.7,rs,22:601.7,rs,22:601.6,urn:us-la:rs:22:601.6,R.S. 22:601.6,48
urn:us-la:rs:22:601.7,rs,22:601.7,rs,22:601.10,urn:us-la:rs:22:601.10,R.S. 22:601.10,2370
urn:us-la:rs:22:601.8,rs,22:601.8,rs,22:691.3,urn:us-la:rs:22:691.3,R.S. 22:691.3,284
urn:us-la:rs:22:601.8,rs,22:601.8,rs,22:601.12,urn:us-la:rs:22:601.12,R.S. 22:601.12,755
urn:us-la:rs:22:601.9,rs,22:601.9,rs,9:1121.101,urn:us-la:rs:9:1121.101,R.S. 9:1121.101,2795
urn:us-la:rs:22:601.9,rs,22:601.9,rs,22:601.2,urn:us-la:rs:22:601.2,R.S. 22:601.2,3154
urn:us-la:rs:22:601.9,rs,22:601.9,rs,22:601.10,urn:us-la:rs:22:601.10,R.S. 22:601.10,3862
urn:us-la:rs:22:601.9,rs,22:601.9,rs,22:601.10,urn:us-la:rs:22:601.10,R.S. 22:601.10,4109
urn:us-la:rs:22:601.9,rs,22:601.9,rs,9:3500,urn:us-la:rs:9:3500,R.S. 9:3500,4394
urn:us-la:rs:22:601.10,rs,22:601.10,rs,22:601.9,urn:us-la:rs:22:601.9,R.S. 22:601.9,2944
urn:us-la:rs:22:601.10,rs,22:601.10,rs,22:601.9,urn:us-la:rs:22:601.9,R.S. 22:601.9,3194
urn:us-la:rs:22:601.10,rs,22:601.10,rs,22:2191,urn:us-la:rs:22:2191,R.S. 22:2191,3433
urn:us-la:rs:22:601.11,rs,22:601.11,rs,22:601.3,urn:us-la:rs:22:601.3,R.S. 22:601.3,355
urn:us-la:rs:22:601.11,rs,22:601.11,rs,22:601.6,urn:us-la:rs:22:601.6,R.S. 22:601.6,2618
urn:us-la:rs:22:601.12,rs,22:601.12,rs,22:601.13,urn:us-la:rs:22:601.13,R.S. 22:601.13,1408
urn:us-la:rs:22:601.12,rs,22:601.12,rs,22:601.14,urn:us-la:rs:22:601.14,R.S. 22:601.14,3124
urn:us-la:rs:22:601.12,rs,22:601.12,rs,22:601.6,urn:us-la:rs:22:601.6,R.S. 22:601.6,4194
urn:us-la:rs:22:601.13,rs,22:601.13,rs,22:601.11,urn:us-la:rs:22:601.11,R.S. 22:601.11,1301
urn:us-la:rs:22:601.13,rs,22:601.13,rs,22:601.11,urn:us-la:rs:22:601.11,R.S. 22:601.11,1356
urn:us-la:rs:22:601.13,rs,22:601.13,rs,22:601.11,urn:us-la:rs:22:601.11,R.S. 22:601.11,1993
urn:us-la:rs:22:601.13,rs,22:601.13,rs,22:601.11,urn:us-la:rs:22:601.11,R.S. 22:601.11,2048
urn:us-la:rs:22:601.13,rs,22:601.13,rs,22:601.6,urn:us-la:rs:22:601.6,R.S. 22:601.6,2306
urn:us-la:rs:22:601.13,rs,22:601.13,rs,22:2034,urn:us-la:rs:22:2034,R.S. 22:2034,6287
urn:us-la:rs:22:601.13,rs,22:601.13,rs,22:691.7,urn:us-la:rs:22:691.7,R.S. 22:691.7,7287
urn:us-la:rs:22:601.13,rs,22:601.13,rs,22:691.6,urn:us-la:rs:22:691.6,R.S. 22:691.6,7456
urn:us-la:rs:22:601.14,rs,22:601.14,rs,22:601.4,urn:us-la:rs:22:601.4,R.S. 22:601.4,2030
urn:us-la:rs:22:601.14,rs,22:601.14,rs,22:601.6,urn:us-la:rs:22:601.6,R.S. 22:601.6,6548
urn:us-la:rs:22:601.16,rs,22:601.16,rs,22:601.17,urn:us-la:rs:22:601.17,R.S. 22:601.17,685
urn:us-la:rs:22:601.16,rs,22:601.16,rs,51:1921,urn:us-la:rs:51:1921,R.S. 51:1921,1198
urn:us-la:rs:22:601.16,rs,22:601.16,rs,22:832,urn:us-la:rs:22:832,R.S. 22:832,2286
urn:us-la:rs:22:601.16,rs,22:601.16,rs,22:601.18,urn:us-la:rs:22:601.18,R.S. 22:601.18,4006
urn:us-la:rs:22:601.18,rs,22:601.18,rs,22:601.16,urn:us-la:rs:22:601.16,R.S. 22:601.16,1315
urn:us-la:rs:22:601.20,rs,22:601.20,rs,22:691.7,urn:us-la:rs:22:691.7,R.S. 22:691.7,1010
urn:us-la:rs:22:601.20,rs,22:601.20,rs,22:691.7,urn:us-la:rs:22:691.7,R.S. 22:691.7,2248
urn:us-la:rs:22:611,rs,22:611,rs,22:612,urn:us-la:rs:22:612,R.S. 22:612,209
urn:us-la:rs:22:611,rs,22:611,rs,22:47,urn:us-la:rs:22:47,R.S. 22:47,505
urn:us-la:rs:22:611,rs,22:611,rs,22:47,urn:us-la:rs:22:47,R.S. 22:47,675
urn:us-la:rs:22:611,rs,22:611,rs,22:47,urn:us-la:rs:22:47,R.S. 22:47,1135
urn:us-la:rs:22:611,rs,22:611,rs,22:613,urn:us-la:rs:22:613,R.S. 22:613,2347
urn:us-la:rs:22:611,rs,22:611,rs,22:612,urn:us-la:rs:22:612,R.S. 22:612,2640
urn:us-la:rs:22:613,rs,22:613,rs,22:617,urn:us-la:rs:22:617,R.S. 22:617,1326
urn:us-la:rs:22:613,rs,22:613,rs,22:617,urn:us-la:rs:22:617,R.S. 22:617,4323
urn:us-la:rs:22:613,rs,22:613,rs,22:618,urn:us-la:rs:22:618,R.S. 22:618,4714
urn:us-la:rs:22:614,rs,22:614,rs,22:617,urn:us-la:rs:22:617,R.S. 22:617,540
urn:us-la:rs:22:614,rs,22:614,rs,22:617,urn:us-la:rs:22:617,R.S. 22:617,712
urn:us-la:rs:22:614,rs,22:614,rs,22:613,urn:us-la:rs:22:613,R.S. 22:613,1109
urn:us-la:rs:22:614,rs,22:614,rs,22:617,urn:us-la:rs:22:617,R.S. 22:617,1415
urn:us-la:rs:22:614,rs,22:614,rs,22:617,urn:us-la:rs:22:617,R.S. 22:617,2147
urn:us-la:rs:22:615,rs,22:615,rs,22:617,urn:us-la:rs:22:617,R.S. 22:617,576
urn:us-la:rs:22:615,rs,22:615,rs,22:617,urn:us-la:rs:22:617,R.S. 22:617,1002
urn:us-la:rs:22:615,rs,22:615,rs,22:617,urn:us-la:rs:22:617,R.S. 22:617,1079
urn:us-la:rs:22:615,rs,22:615,rs,22:614,urn:us-la:rs:22:614,R.S. 22:614,1445
urn:us-la:rs:22:615,rs,22:615,rs,22:73,urn:us-la:rs:22:73,R.S. 22:73,1657
urn:us-la:rs:22:615,rs,22:615,rs,22:731,urn:us-la:rs:22:731,R.S. 22:731,1700
urn:us-la:rs:22:615,rs,22:615,rs,22:2001,urn:us-la:rs:22:2001,R.S. 22:2001,1749
urn:us-la:rs:22:615,rs,22:615,rs,22:73,urn:us-la:rs:22:73,R.S. 22:73,1967
urn:us-la:rs:22:615,rs,22:615,rs,22:73,urn:us-la:rs:22:73,R.S. 22:73,2128
urn:us-la:rs:22:615,rs,22:615,rs,22:73,urn:us-la:rs:22:73,R.S. 22:73,2380
urn:us-la:rs:22:616,rs,22:616,rs,22:617,urn:us-la:rs:22:617,R.S. 22:617,481
urn:us-la:rs:22:616,rs,22:616,rs,22:73,urn:us-la:rs:22:73,R.S. 22:73,927
urn:us-la:rs:22:616,rs,22:616,rs,22:731,urn:us-la:rs:22:731,R.S. 22:731,970
